"","gene","logfc","ave_expr","p_value","adj_p_value","comparison"
"UPF3B","UPF3B",-0.0230877587316751,8.81961510703644,0.647211278597352,0.719454007608901,"cid1 - cid0"
"MRPL58","MRPL58",-0.0306333925770783,8.89750888867025,0.647451900796593,0.719609481882221,"cid1 - cid0"
"AEBP2","AEBP2",-0.0257033418027532,9.25255835119609,0.647511893895138,0.719609481882221,"cid1 - cid0"
"XPO5","XPO5",-0.0510867520312077,7.37284340564517,0.648236696033171,0.720276101421441,"cid1 - cid0"
"PEF1","PEF1",0.021068568318082,9.87310097924518,0.64827262652228,0.720276101421441,"cid1 - cid0"
"SEC61B","SEC61B",0.0248973986751313,12.5343898121777,0.649525275682231,0.721578333935106,"cid1 - cid0"
"ING3","ING3",-0.0264856265599516,8.73631030689011,0.650234522423059,0.722276635143133,"cid1 - cid0"
"DNM1L","DNM1L",-0.0198576972549063,9.15802618384035,0.650648656424162,0.722646994289235,"cid1 - cid0"
"RAD1","RAD1",0.0257290251360853,7.72599851455812,0.65080169452814,0.722727309738332,"cid1 - cid0"
"CABIN1","CABIN1",-0.0295110889947878,8.23875861166328,0.651052317144449,0.722915961229599,"cid1 - cid0"
"KCNN4","KCNN4",0.0295003468095327,9.2105268248565,0.651947082540795,0.723819720980622,"cid1 - cid0"
"LOC646214","LOC646214",-0.0220503026476546,8.38761010736465,0.652091664391887,0.723890473812842,"cid1 - cid0"
"RPS4X","RPS4X",0.0304802666818773,13.8003901304173,0.652487211415681,0.724182518474932,"cid1 - cid0"
"SESTD1","SESTD1",-0.0266857789696235,8.80233019994621,0.652516516981713,0.724182518474932,"cid1 - cid0"
"SOX4","SOX4",-0.0469044380218007,7.1846023235425,0.653002201466568,0.724616366883221,"cid1 - cid0"
"WDR36","WDR36",0.0253743795566042,8.86558688433975,0.653069302399275,0.724616366883221,"cid1 - cid0"
"RNF126P1","RNF126P1",-0.0509569742361338,7.06804402422031,0.653624114120398,0.72514209339776,"cid1 - cid0"
"ZNF451","ZNF451",-0.0378761564506878,8.58162382420648,0.653952874946469,0.725340743680792,"cid1 - cid0"
"IGHMBP2","IGHMBP2",0.0315769447003396,7.09608861704136,0.654043397440562,0.725340743680792,"cid1 - cid0"
"WDTC1","WDTC1",0.0346280940411461,7.49049796074282,0.654046221795491,0.725340743680792,"cid1 - cid0"
"ANXA2P2","ANXA2P2",0.0375739455237927,12.1638714134691,0.654387328370726,0.725629149232489,"cid1 - cid0"
"CLN5","CLN5",0.0265124601397115,9.22392900250564,0.654520161564568,0.725686564270908,"cid1 - cid0"
"PLK1","PLK1",0.0435152191433961,7.95046799359051,0.654748351219093,0.725849676630082,"cid1 - cid0"
"RAPH1","RAPH1",-0.0552564200883277,6.86050565287364,0.655198689654062,0.726258990772913,"cid1 - cid0"
"C6orf141","C6orf141",-0.0694896759942267,7.53999451999628,0.655380032842125,0.726370071061592,"cid1 - cid0"
"NUP107","NUP107",0.0220493511419857,9.17142288036614,0.656154990050548,0.727122130832327,"cid1 - cid0"
"ZNF226","ZNF226",0.0270367471729251,7.78689579281459,0.656221022799643,0.727122130832327,"cid1 - cid0"
"DIS3","DIS3",0.0213303670873373,8.007818907704,0.656730452584003,0.727541735961753,"cid1 - cid0"
"RARRES1","RARRES1",0.0793070088350571,9.60079031686478,0.656762237243705,0.727541735961753,"cid1 - cid0"
"JADE3","JADE3",-0.0287357988395414,7.59204053192571,0.656954341583568,0.727659781994109,"cid1 - cid0"
"RTFDC1","RTFDC1",0.0168718091655951,9.77043672148718,0.657031350121789,0.727659781994109,"cid1 - cid0"
"YARS","YARS",0.0228998281691837,9.82460384454151,0.657683896810466,0.728292384433408,"cid1 - cid0"
"CDC37L1","CDC37L1",-0.0216912294839346,8.51155171205895,0.658387311780415,0.72888794630465,"cid1 - cid0"
"DDX24","DDX24",-0.0202399030410234,10.4385983015322,0.658424055756904,0.72888794630465,"cid1 - cid0"
"MIS18BP1","MIS18BP1",0.0576345954419422,7.01674208397067,0.658465956630405,0.72888794630465,"cid1 - cid0"
"NDC80","NDC80",-0.0431807067833816,7.67149900095092,0.658928862268718,0.72922974885953,"cid1 - cid0"
"CUL4A","CUL4A",-0.0193404100051193,9.08463002972883,0.658941005263305,0.72922974885953,"cid1 - cid0"
"ZCCHC9","ZCCHC9",-0.029131226896169,8.71012019240898,0.659019088352782,0.72922974885953,"cid1 - cid0"
"RPS19BP1","RPS19BP1",0.0196082768901871,9.85912735864587,0.659761426652727,0.729838453669329,"cid1 - cid0"
"ADH1B","ADH1B",-0.106568433230507,8.03489504229866,0.659799098142469,0.729838453669329,"cid1 - cid0"
"WHSC1L1","WHSC1L1",0.025459977894398,7.48432387343086,0.659813743326209,0.729838453669329,"cid1 - cid0"
"ACAD8","ACAD8",-0.0201982910406659,8.68881221105111,0.65990195289404,0.729845853521969,"cid1 - cid0"
"SLC41A3","SLC41A3",0.0230388062301952,8.24080320812628,0.66001768853799,0.729883691388417,"cid1 - cid0"
"TRIM29","TRIM29",0.078828396425271,10.1809234361436,0.660686190655932,0.730532723841244,"cid1 - cid0"
"DNAJC27","DNAJC27",0.0257519187297479,6.91035829805447,0.6631223454075,0.733135880270851,"cid1 - cid0"
"MBD5","MBD5",0.0245078760847175,7.80521659046202,0.663235805333502,0.733170782213958,"cid1 - cid0"
"RNF8","RNF8",0.0212696041979648,8.12261891481728,0.663346187551324,0.733202273721852,"cid1 - cid0"
"TBC1D16","TBC1D16",-0.0342081597138888,7.37956366285733,0.663810563049782,0.733624980988112,"cid1 - cid0"
"CCM2L","CCM2L",-0.0367291996775929,7.71741219018972,0.664891161788001,0.73456149316116,"cid1 - cid0"
"CTDSP1","CTDSP1",-0.0193837971727486,9.92474386853322,0.664966333255155,0.73456149316116,"cid1 - cid0"
"VTI1A","VTI1A",0.0401865734125755,6.97660481329435,0.664967264446859,0.73456149316116,"cid1 - cid0"
"BTN2A1","BTN2A1",0.0192577526673769,9.08151137133478,0.664986138955792,0.73456149316116,"cid1 - cid0"
"CEP57","CEP57",-0.0334917330072138,8.21720441676962,0.66508722291078,0.73458251995068,"cid1 - cid0"
"LMNTD2","LMNTD2",0.0267219135590615,7.91093286626417,0.665411890008792,0.734850456549737,"cid1 - cid0"
"INO80E","INO80E",-0.0221731441906083,8.63216616125771,0.665576551995128,0.73494164652348,"cid1 - cid0"
"PRPF4","PRPF4",-0.0234836598194779,9.00058132447961,0.665745080593922,0.735037083062941,"cid1 - cid0"
"PHF23","PHF23",0.0233296970004382,8.99250754690211,0.665865451022285,0.735079332059496,"cid1 - cid0"
"RPA1","RPA1",-0.0217423670821297,9.59583060059536,0.666742342571625,0.735956625945477,"cid1 - cid0"
"IVNS1ABP","IVNS1ABP",0.0390788389024568,10.9118247380352,0.666920348313941,0.736011452984105,"cid1 - cid0"
"HERC2","HERC2",0.0243952330885087,8.4412147218523,0.666991489937729,0.736011452984105,"cid1 - cid0"
"ARHGAP18","ARHGAP18",-0.0323836345538844,7.22929189402969,0.667038638390822,0.736011452984105,"cid1 - cid0"
"CKAP2L","CKAP2L",-0.0434489304187169,7.26087880354028,0.667599450313955,0.736539479810331,"cid1 - cid0"
"UGCG","UGCG",0.0378311457190073,9.83619518210925,0.667692908617959,0.73655182489608,"cid1 - cid0"
"CRTC1","CRTC1",0.0481186442785857,7.03330554160165,0.668172409395277,0.736989969362561,"cid1 - cid0"
"APOBEC3D","APOBEC3D",0.0456933087986489,7.30099345858037,0.668416547059503,0.737168433828989,"cid1 - cid0"
"FXN","FXN",0.0241533362076751,7.7808061251938,0.668651639582786,0.737336880057233,"cid1 - cid0"
"LYPD6B","LYPD6B",-0.0543571063149191,7.8088248268391,0.669849775104339,0.738567122722801,"cid1 - cid0"
"PPP2R2A","PPP2R2A",-0.0185196076710543,10.3293323947737,0.669946532206737,0.738582847290594,"cid1 - cid0"
"DCUN1D4","DCUN1D4",0.0203554475443255,8.05120069451416,0.670712910889063,0.739336701697831,"cid1 - cid0"
"MAPRE1","MAPRE1",-0.0279536421563886,9.83799698966353,0.671141360819127,0.739717912521685,"cid1 - cid0"
"CLASRP","CLASRP",0.0268602052996894,8.72734033165901,0.671311630179651,0.739747260586192,"cid1 - cid0"
"SSR1","SSR1",-0.0305262317608648,11.1872360705535,0.671333239390463,0.739747260586192,"cid1 - cid0"
"TBC1D5","TBC1D5",0.0443094826928405,8.08350498884754,0.672329518180492,0.740753898138068,"cid1 - cid0"
"LINC01089","LINC01089",-0.0673992654011064,7.37602302684499,0.673619342233894,0.742083668145693,"cid1 - cid0"
"PCBP2","PCBP2",0.0186742995536733,12.3449721483107,0.673968229045205,0.742376667647849,"cid1 - cid0"
"THAP8","THAP8",-0.023243991610574,7.45946951059426,0.674503392238273,0.742816806549589,"cid1 - cid0"
"NOCT","NOCT",-0.0399193991629909,7.48637570428114,0.674533747039893,0.742816806549589,"cid1 - cid0"
"OASL","OASL",-0.0525014700441879,8.84381169249434,0.674807206182744,0.743026554784665,"cid1 - cid0"
"ACP2","ACP2",0.0232529932752588,9.52229741271079,0.675259418175522,0.743428532917435,"cid1 - cid0"
"SNX2","SNX2",-0.0338123579007856,9.83084621116679,0.675345674349987,0.743428532917435,"cid1 - cid0"
"PRPF38B","PRPF38B",-0.0248139733961228,8.88812361430892,0.675421387998483,0.743428532917435,"cid1 - cid0"
"USB1","USB1",0.0321375540785631,8.32085991771461,0.67579884595171,0.743752559041876,"cid1 - cid0"
"LRP8","LRP8",0.0345148394988648,8.19040580075784,0.67600981788978,0.743893301323402,"cid1 - cid0"
"ARFRP1","ARFRP1",0.0285857042230191,7.98650245348132,0.676514796252881,0.744357499182997,"cid1 - cid0"
"THOC2","THOC2",0.0237398935719657,8.86494200244482,0.676714466519323,0.744485699035082,"cid1 - cid0"
"LZTS3","LZTS3",-0.0553421654007096,7.85801603652859,0.677386350620224,0.745074675465577,"cid1 - cid0"
"SSUH2","SSUH2",-0.0710338030483681,5.31571021564516,0.677416269215882,0.745074675465577,"cid1 - cid0"
"SAR1A","SAR1A",-0.017398697882653,10.7364510163895,0.677589779543857,0.745173970796727,"cid1 - cid0"
"CCDC88B","CCDC88B",0.0413541571796188,8.46563640750498,0.67780284544617,0.745316737322471,"cid1 - cid0"
"CAMK2G","CAMK2G",0.0198877802920112,8.38439747847933,0.678093708073123,0.745503545739542,"cid1 - cid0"
"TMEM222","TMEM222",-0.0190394018806472,8.90550056864635,0.678251971461948,0.745503545739542,"cid1 - cid0"
"CTDP1","CTDP1",-0.041894045184482,7.50077441456968,0.678274719154893,0.745503545739542,"cid1 - cid0"
"ASTE1","ASTE1",-0.0433079079354668,7.13003195559743,0.678345819539603,0.745503545739542,"cid1 - cid0"
"FBXO28","FBXO28",-0.0471323328392028,7.48226183782442,0.678389074850893,0.745503545739542,"cid1 - cid0"
"YARS2","YARS2",0.0222184505892233,8.21895473232164,0.678738445628864,0.745795938109379,"cid1 - cid0"
"NUBP2","NUBP2",-0.0302219963728909,7.91459990134227,0.679559053865662,0.746605989601089,"cid1 - cid0"
"RBM39","RBM39",0.018231188336701,11.3695874069627,0.679749773484729,0.746716849623097,"cid1 - cid0"
"IFT52","IFT52",-0.0196986004036344,8.5627316544782,0.679826766589731,0.746716849623097,"cid1 - cid0"
"SLC45A4","SLC45A4",-0.0335833070806064,8.58908647384189,0.680368523302882,0.747207322160143,"cid1 - cid0"
"C15orf41","C15orf41",0.0294911593209655,7.37930955480569,0.680440220883686,0.747207322160143,"cid1 - cid0"
"CYP27A1","CYP27A1",0.0712377580190555,6.51588106358807,0.680547786399895,0.747233790978448,"cid1 - cid0"
"ZNF598","ZNF598",0.0279297363653637,7.97460563415955,0.68097170608098,0.747607564015084,"cid1 - cid0"
"TONSL","TONSL",-0.0901220275635026,5.9855324643998,0.681195735075561,0.747761821497241,"cid1 - cid0"
"PAG1","PAG1",-0.0313967552489682,9.02875523385117,0.681399449191256,0.747893743853048,"cid1 - cid0"
"DNA2","DNA2",-0.0342498683245154,7.38733052848289,0.681719227099958,0.748153008117911,"cid1 - cid0"
"SLC16A1","SLC16A1",0.069183545939782,7.43492270299797,0.68209929568278,0.748478366741994,"cid1 - cid0"
"ARHGAP39","ARHGAP39",-0.0312307115623307,6.98060734398612,0.682954901179466,0.749324272577788,"cid1 - cid0"
"C1orf52","C1orf52",0.0174380647535148,9.42737345387261,0.683037572713876,0.749324272577788,"cid1 - cid0"
"KIAA1143","KIAA1143",-0.0230218503015038,9.33674563798764,0.683401827577155,0.749515093544226,"cid1 - cid0"
"TRIP10","TRIP10",0.0238261995281164,9.3090474118168,0.683448098703503,0.749515093544226,"cid1 - cid0"
"GABPB2","GABPB2",-0.021354346444344,8.046490236185,0.683462663207311,0.749515093544226,"cid1 - cid0"
"PSME1","PSME1",0.0230242340281386,11.7940905601087,0.683564534624219,0.749535000427511,"cid1 - cid0"
"ALDH3A1","ALDH3A1",0.0716200318149847,6.85547756588586,0.684075107644443,0.750002992743166,"cid1 - cid0"
"KIF18B","KIF18B",-0.0238817556239237,8.33589901023744,0.684345270207191,0.750207322660093,"cid1 - cid0"
"HCP5","HCP5",0.0281190984516488,9.45641932695232,0.684589944292381,0.750383664452704,"cid1 - cid0"
"LRRC37B","LRRC37B",0.0196306434997524,8.08367446193154,0.685004627179058,0.750746288056568,"cid1 - cid0"
"FAM220A","FAM220A",0.0203402242203357,9.03258522963303,0.686329735931137,0.752106502544855,"cid1 - cid0"
"SLC35F6","SLC35F6",-0.0412339585810457,7.98060496417809,0.686530075459954,0.752233969598944,"cid1 - cid0"
"GPR27","GPR27",0.0301842652011759,7.61843298845702,0.686904928921599,0.752552597728228,"cid1 - cid0"
"ABHD4","ABHD4",0.0184778857751819,9.02165498612505,0.687225399504389,0.752793153453562,"cid1 - cid0"
"RPL29","RPL29",0.0211963989178692,12.6838575435274,0.687292665735442,0.752793153453562,"cid1 - cid0"
"ZNF558","ZNF558",0.0237440929153667,8.14451946694971,0.687404940316315,0.752824028214308,"cid1 - cid0"
"MACC1","MACC1",-0.042278558589727,7.21526771397946,0.688215067587905,0.75361906801792,"cid1 - cid0"
"ELK1","ELK1",0.0328107378351739,8.35779810672526,0.688897885254287,0.754187431877097,"cid1 - cid0"
"BNIP3L","BNIP3L",-0.0241185811325551,10.6583381423595,0.688902582139048,0.754187431877097,"cid1 - cid0"
"JMJD8","JMJD8",0.0176836742368121,8.94885709324432,0.689386348504328,0.754624768084026,"cid1 - cid0"
"LIPT1","LIPT1",0.0276827825496788,7.94148916386788,0.690263828764546,0.755492916739485,"cid1 - cid0"
"CCDC60","CCDC60",0.0767641149753198,6.18429537515667,0.691185115940943,0.756408793915079,"cid1 - cid0"
"DDIT3","DDIT3",0.0265921500006741,8.11347027976977,0.691464613051459,0.756622180475398,"cid1 - cid0"
"MYDGF","MYDGF",-0.0220295530266927,10.5699656434399,0.691627282738669,0.756707694288074,"cid1 - cid0"
"LACTB","LACTB",0.0250207969213854,7.95487896041583,0.692082248467799,0.757112948501002,"cid1 - cid0"
"MGMT","MGMT",0.0312948680896188,8.02063443489442,0.692368021171363,0.757333035253172,"cid1 - cid0"
"RSL24D1","RSL24D1",-0.0214200516114094,10.5183802637877,0.692857306735878,0.757775649548781,"cid1 - cid0"
"TMEM41A","TMEM41A",0.0188546674404044,8.73365669837698,0.693284396957034,0.758150141194128,"cid1 - cid0"
"PAQR4","PAQR4",0.0229675158739298,8.74816375126778,0.693938616886361,0.758772891668733,"cid1 - cid0"
"BCL2L12","BCL2L12",0.0301881437402312,7.95108165074025,0.69450945816137,0.759304332509311,"cid1 - cid0"
"GALT","GALT",-0.0172279559516593,8.24337264129987,0.695142362926852,0.759903489045678,"cid1 - cid0"
"SMAD6","SMAD6",-0.0274065259439702,7.87541181989758,0.695354267861524,0.760042334289369,"cid1 - cid0"
"EXOC4","EXOC4",-0.0170063800303328,9.25034825523921,0.695879371711762,0.76052343932317,"cid1 - cid0"
"NR1D2","NR1D2",0.0342560636421201,7.87909983111301,0.696586874419262,0.761203745474876,"cid1 - cid0"
"LIMD1","LIMD1",-0.0223014033674342,7.84039684352837,0.697009170475264,0.76157226058885,"cid1 - cid0"
"ZNF629","ZNF629",-0.0226181821122733,7.95040947610279,0.697755185901535,0.762294347696942,"cid1 - cid0"
"TRIM21","TRIM21",0.0201844352853318,9.47945542380024,0.697922494597458,0.7623841012849,"cid1 - cid0"
"EXOSC9","EXOSC9",0.0355391016396158,8.35904106715123,0.698060387679178,0.762441704390836,"cid1 - cid0"
"TIMELESS","TIMELESS",-0.0238065516130401,7.97917713593083,0.698399177853045,0.762718692280838,"cid1 - cid0"
"IMP4","IMP4",0.0173530015574528,9.74432222957125,0.698855566851834,0.763124026103729,"cid1 - cid0"
"GABARAPL2","GABARAPL2",0.0172564427936628,11.7388817491955,0.699257242416632,0.763469523336111,"cid1 - cid0"
"ALG9","ALG9",0.0186406382677724,8.75364635335519,0.699814238713632,0.763984499354122,"cid1 - cid0"
"FZD6","FZD6",-0.0247408915515361,8.3838308832265,0.700104243540784,0.764207911780132,"cid1 - cid0"
"VPS26B","VPS26B",-0.0197188334183398,8.5455836822417,0.701192232596075,0.765302213633142,"cid1 - cid0"
"AKIP1","AKIP1",-0.0220235813886465,7.88399772190501,0.701716524423773,0.765751470622956,"cid1 - cid0"
"XPNPEP2","XPNPEP2",-0.0756766275170015,6.00382132784261,0.701774915275478,0.765751470622956,"cid1 - cid0"
"MFAP1","MFAP1",0.0150356801574993,9.63757299040106,0.702129314586307,0.766044815195126,"cid1 - cid0"
"POT1","POT1",0.0233186207872151,7.60788339125805,0.702328398786372,0.766168655335005,"cid1 - cid0"
"TRABD","TRABD",-0.0381063615490511,8.47442700404454,0.702751665111156,0.766488421996193,"cid1 - cid0"
"RPL23AP32","RPL23AP32",0.0283103775307012,7.33577914361791,0.702792746137245,0.766488421996193,"cid1 - cid0"
"TCERG1","TCERG1",-0.0196696556796336,9.95012701703999,0.704049850935082,0.767765933668915,"cid1 - cid0"
"CSNK1D","CSNK1D",-0.017865939870239,10.0928450393255,0.704189235089576,0.767824408933988,"cid1 - cid0"
"LAS1L","LAS1L",0.0262050513862864,8.38960943230156,0.704350545058771,0.767906774222014,"cid1 - cid0"
"INO80C","INO80C",0.0265542738040558,7.36154541917412,0.704779749104821,0.768281151069702,"cid1 - cid0"
"ASPSCR1","ASPSCR1",0.0410723938471911,7.57596446809132,0.705105531289406,0.76854271020624,"cid1 - cid0"
"ACTL10","ACTL10",0.0363551510111151,7.06809670711395,0.705351619834416,0.768605982052604,"cid1 - cid0"
"ABCE1","ABCE1",-0.0262966669785243,9.49044662289182,0.705367718065008,0.768605982052604,"cid1 - cid0"
"RC3H1","RC3H1",0.0347066198813311,7.63145846648854,0.705421127502094,0.768605982052604,"cid1 - cid0"
"GART","GART",-0.0215498140327988,8.20245152808618,0.705950673475706,0.768979330975689,"cid1 - cid0"
"LOC100049716","LOC100049716",-0.0221790576301455,7.90942353951826,0.706017956174421,0.768979330975689,"cid1 - cid0"
"CEACAM19","CEACAM19",-0.0628778825579852,6.25743657102927,0.706021456564299,0.768979330975689,"cid1 - cid0"
"ZNF564","ZNF564",0.0208305410549308,7.74447593447808,0.706347418324717,0.769240778039313,"cid1 - cid0"
"RHOB","RHOB",0.0535962275687663,8.57855073053443,0.706838968908523,0.769682472468743,"cid1 - cid0"
"GOLGA7","GOLGA7",0.0176119887372135,9.68404712610496,0.707052652675222,0.769821524918066,"cid1 - cid0"
"PAK1","PAK1",-0.0400094988123634,7.54820014117471,0.707615435537845,0.770340587836859,"cid1 - cid0"
"FLJ37453","FLJ37453",-0.0276882735080068,7.2198790400087,0.707786540563291,0.770413596074458,"cid1 - cid0"
"ZNF710","ZNF710",0.0366915649332284,8.35505646337771,0.707877897683473,0.770413596074458,"cid1 - cid0"
"MAP2K2","MAP2K2",0.027642466402332,10.5948904872778,0.707940651726188,0.770413596074458,"cid1 - cid0"
"PYROXD2","PYROXD2",0.0598617338751462,6.9334205672521,0.708645596705164,0.771087023250041,"cid1 - cid0"
"METTL21B","METTL21B",-0.0239591742341236,7.67108827874739,0.709307363703824,0.7717133099089,"cid1 - cid0"
"HIST1H2BC","HIST1H2BC",-0.0355649824331437,7.74504632830682,0.7094323312112,0.771755487403873,"cid1 - cid0"
"ABT1","ABT1",-0.024803003193405,8.32184308746388,0.709905619539275,0.772176529186628,"cid1 - cid0"
"MORF4L2","MORF4L2",0.0146275485646576,12.4878822680596,0.710314406366849,0.772527317808843,"cid1 - cid0"
"ANKRD52","ANKRD52",-0.0406171978154113,7.66785809231637,0.711282329925007,0.773486056093597,"cid1 - cid0"
"RSAD1","RSAD1",0.0183667051634977,8.61305100176383,0.711630972751898,0.773765779373434,"cid1 - cid0"
"ENPP7","ENPP7",-0.0659609000740984,5.63014628122666,0.711712408482099,0.773765779373434,"cid1 - cid0"
"POLA1","POLA1",0.0337628874277431,7.58463971326213,0.712128018146108,0.77408607906154,"cid1 - cid0"
"FYCO1","FYCO1",-0.0288860670754723,7.93780176325067,0.712179943396616,0.77408607906154,"cid1 - cid0"
"TBRG1","TBRG1",0.0293418357922759,7.64255794395635,0.712582255496652,0.774429343707396,"cid1 - cid0"
"FAM63B","FAM63B",0.0264551786077805,7.24135065501629,0.713243493582862,0.775053889798199,"cid1 - cid0"
"GSTCD","GSTCD",0.0307584613743446,6.87355737171975,0.713543805960329,0.775235851236875,"cid1 - cid0"
"CLN8","CLN8",-0.0266561125351892,7.5750686520149,0.713584122645269,0.775235851236875,"cid1 - cid0"
"PUS7L","PUS7L",0.0530801798372069,6.97165768618666,0.713820930734171,0.775399028495878,"cid1 - cid0"
"IPO7","IPO7",-0.0182410345493729,10.6605337546597,0.714531903326335,0.776077172204377,"cid1 - cid0"
"ALG8","ALG8",-0.0203155977773779,9.46054227874726,0.714819458493244,0.776295319249153,"cid1 - cid0"
"MTMR6","MTMR6",0.0216850357365832,9.77163937508757,0.714932771996346,0.776300376873279,"cid1 - cid0"
"SMC4","SMC4",-0.0280957503664485,9.20667919275601,0.714997532413387,0.776300376873279,"cid1 - cid0"
"C1orf56","C1orf56",-0.0299975404033086,7.28998147752268,0.715401973045782,0.77664530916441,"cid1 - cid0"
"NFE2L3","NFE2L3",-0.026815515519683,8.78662205548416,0.715691669565556,0.776777325987675,"cid1 - cid0"
"ACLY","ACLY",-0.0197688279575736,8.90719013341433,0.715697102878625,0.776777325987675,"cid1 - cid0"
"RPL22","RPL22",-0.019244803539106,12.3088958716604,0.716225089171553,0.777256148285202,"cid1 - cid0"
"GSTM1","GSTM1",0.0492043605075878,8.44257979643311,0.716523794837586,0.777486066559315,"cid1 - cid0"
"INO80D","INO80D",0.0338815160155228,7.31231225713914,0.716894508150469,0.77779405374105,"cid1 - cid0"
"ARPC5L","ARPC5L",0.0155651898535893,10.6203358051866,0.717056426206608,0.777875461508271,"cid1 - cid0"
"IER2","IER2",0.0286104396454849,11.6125697211871,0.717307321246571,0.777970207006895,"cid1 - cid0"
"NR2F2","NR2F2",-0.054049674868951,7.52757293936824,0.717376018433641,0.777970207006895,"cid1 - cid0"
"SNX21","SNX21",0.0223602561577838,7.39627187800298,0.717404448681886,0.777970207006895,"cid1 - cid0"
"MYL6","MYL6",-0.0166687810147987,13.5487207718825,0.718031804371049,0.778477535497272,"cid1 - cid0"
"MORC3","MORC3",-0.0178937607027905,9.49927485689502,0.71804618431101,0.778477535497272,"cid1 - cid0"
"FAM168B","FAM168B",-0.0164614187377552,9.57083814006046,0.718150753138852,0.778496633109595,"cid1 - cid0"
"SEMA5A","SEMA5A",-0.0673133740090925,7.32359213552444,0.719047456782356,0.779307378527811,"cid1 - cid0"
"TMEM218","TMEM218",-0.0159156102912199,8.99262708971703,0.719072741429492,0.779307378527811,"cid1 - cid0"
"KMT2E","KMT2E",-0.0259660118411738,9.99210431166777,0.7194531832659,0.779625314667103,"cid1 - cid0"
"D2HGDH","D2HGDH",-0.0481991860956263,7.62913385004322,0.719790360825605,0.779802199233222,"cid1 - cid0"
"RPS3","RPS3",0.0204835700078636,14.0083553654174,0.719798609374513,0.779802199233222,"cid1 - cid0"
"RPL18","RPL18",0.0174811251552036,13.7181071739697,0.719877714359721,0.779802199233222,"cid1 - cid0"
"TIGD1","TIGD1",0.021365691008886,7.01850921981319,0.720032167869317,0.77987515109291,"cid1 - cid0"
"NCOA5","NCOA5",0.0213960772735806,8.44414814832527,0.721194919110664,0.781040052110533,"cid1 - cid0"
"POLD1","POLD1",0.0228893896412519,7.89259565122041,0.721313063255377,0.781073519028228,"cid1 - cid0"
"IGFALS","IGFALS",0.0673678926133245,6.86293678209071,0.721607047509066,0.781297363205789,"cid1 - cid0"
"RPS6","RPS6",0.0201568777977883,13.4381770712604,0.721709719443126,0.781314040891694,"cid1 - cid0"
"CCNB1IP1","CCNB1IP1",0.0213883473108893,8.65850862066114,0.721838045624513,0.781358484158659,"cid1 - cid0"
"KLHL13","KLHL13",0.042335466839865,6.79623959546572,0.721931390725125,0.781365055749763,"cid1 - cid0"
"CROCCP2","CROCCP2",0.0671404058630962,7.56447910253324,0.722470548534574,0.781854082077849,"cid1 - cid0"
"TEAD4","TEAD4",0.0575908626497599,7.49185764964061,0.723577488777178,0.782867802629121,"cid1 - cid0"
"ARHGAP27","ARHGAP27",-0.0344403676788581,7.87838931150658,0.723582158690492,0.782867802629121,"cid1 - cid0"
"PLCB3","PLCB3",-0.0240200181007921,8.79624033181157,0.725025490523601,0.784334608102683,"cid1 - cid0"
"ZNF747","ZNF747",0.0319780187438372,8.01504492864751,0.725209465767914,0.784438848256631,"cid1 - cid0"
"CUL4B","CUL4B",-0.0211398779355232,8.67638257041273,0.725911694510634,0.785103575858143,"cid1 - cid0"
"PSMD3","PSMD3",-0.0232383564342555,9.48564646300837,0.726056946641379,0.785165822355389,"cid1 - cid0"
"LPL","LPL",0.0827884962391243,6.08664811518551,0.726438887844618,0.785483981023293,"cid1 - cid0"
"NR2C2AP","NR2C2AP",-0.0265725868288804,7.64335575667601,0.726543284798909,0.785501995991382,"cid1 - cid0"
"SLC11A2","SLC11A2",0.0280810406203695,8.75550070256201,0.726709709443624,0.785505983686575,"cid1 - cid0"
"ZNF672","ZNF672",-0.0139095675897387,8.87971463175003,0.726722446428672,0.785505983686575,"cid1 - cid0"
"PRKX","PRKX",-0.0272062109312259,8.05486644322361,0.727215876234533,0.785944439875395,"cid1 - cid0"
"SZRD1","SZRD1",-0.0171887947122116,9.04071804949113,0.727590293914706,0.786254182428288,"cid1 - cid0"
"GNAZ","GNAZ",-0.0304053580055372,6.82223485370439,0.727909830414038,0.786430145001553,"cid1 - cid0"
"ATG4D","ATG4D",-0.0255733798254507,8.39254189977641,0.727928807285588,0.786430145001553,"cid1 - cid0"
"B9D1","B9D1",0.0349074145553363,7.43856050778879,0.728191781940458,0.786619332011694,"cid1 - cid0"
"CCDC9","CCDC9",-0.0166968040249174,8.0109082113634,0.728833217581794,0.787217251418724,"cid1 - cid0"
"CPEB3","CPEB3",-0.0251576847000177,6.57509823368674,0.728941269059543,0.787238984546452,"cid1 - cid0"
"NUDC","NUDC",-0.018590211960797,9.68227646845715,0.729810451151712,0.788082615988575,"cid1 - cid0"
"ERH","ERH",-0.017021195801826,12.7181883015297,0.730008124422914,0.788201005542493,"cid1 - cid0"
"RRP7A","RRP7A",0.045255108237015,8.16497267643988,0.730443265853501,0.788575733653249,"cid1 - cid0"
"MOB3C","MOB3C",0.0150474402144329,8.39389811073237,0.73203310982411,0.790196820865114,"cid1 - cid0"
"BEX3","BEX3",0.0295660074335427,10.3632118642684,0.732146636321172,0.790224091016691,"cid1 - cid0"
"CCDC137","CCDC137",-0.0171997349025634,7.93444222538493,0.732457601821286,0.790464429737942,"cid1 - cid0"
